COHORTE,CAMPUS,FACULTAD,CARRERA,DOMICILIO_CIUDAD,DOMICILIO_COMUNA,DOMICILIO_PROVINCIA,DOMICILIO_REGION_D,GRUPO_ANHO_EGRESO,UNIDAD_EDUCATIVA,DEPENDENCIA,TIPO_EDUCACION,POSICION_LISTA_POST,GRUPO_ED_PADRES,SEXO,COMUNA_COLEGIO,REGION_COLEGIO,1RA_PREFERENCIA,PTJE_LENGUAJE,PTJE_MATEMATICAS,PTJE_NEM,FINANCIAMIENTO,GRATUIDAD,TRABAJA_Y_ESTUDIA,HIJOS,DISCAPACIDAD,SITUACION_DE_POSTULACION,CERCANIA,DESERTA_1ER_ANHO,AMBAS_PRUEBAS,MAX_PTJE,EDAD_EGRESO_COLEGIO,EDAD_INGRESO_UNIV
2021,TALCA,FACULTAD DE CIENCIAS JURIDICAS Y SOCIALES,DERECHO,TALCA,TALCA,TALCA,REGION DEL MAULE,ANOS ANTERIORES,1,MUNICIPAL,CIENTIFICO HUMANISTA,104,ALGUNO PROFESIONAL,HOMBRE,TALCA,7,1,708,565,603,SI,SI,No,No,No,SELECCIONADO,CERCA,0,0,LENGUAJE,17,20
2021,TALCA,FACULTAD DE CIENCIAS JURIDICAS Y SOCIALES,DERECHO,TALCA,TALCA,TALCA,REGION DEL MAULE,ANOS ANTERIORES,1,MUNICIPAL,CIENTIFICO HUMANISTA,8,AMBOS PROFESIONALES,HOMBRE,TALCA,7,1,756,651,710,NO,NO,Si,No,No,SELECCIONADO,CERCA,0,1,LENGUAJE,18,21
2021,TALCA,FACULTAD DE ECONOMIA Y NEGOCIOS,AUDITORIA E INGENIERIA EN CONTROL DE GESTION-TALCA,TALCA,RIO CLARO,TALCA,REGION DEL MAULE,ANOS ANTERIORES,1,PARTICULAR SUBVENCIONADO,TECNICO PROFESIONAL,35,NINGUNO PROFESIONAL,MUJER,MOLINA,7,1,317,475,743,SI,SI,No,No,No,SELECCIONADO,CERCA,0,1,MATEMATICAS,18,21
2021,TALCA,FACULTAD DE ECONOMIA Y NEGOCIOS,AUDITORIA E INGENIERIA EN CONTROL DE GESTION-TALCA,TALCA,TALCA,TALCA,REGION DEL MAULE,ANOS ANTERIORES,1,MUNICIPAL,CIENTIFICO HUMANISTA,57,ALGUNO PROFESIONAL,HOMBRE,TALCA,7,0,445,580,479,SI,SI,Si,No,No,SELECCIONADO,CERCA,0,1,MATEMATICAS,18,21
2021,TALCA,FACULTAD DE ECONOMIA Y NEGOCIOS,CONTADOR PUBLICO Y AUDITOR,TALCA,TALCA,TALCA,REGION DEL MAULE,ANOS ANTERIORES,1,PARTICULAR PAGADO,CIENTIFICO HUMANISTA,39,ALGUNO PROFESIONAL,MUJER,TALCA,7,1,666,540,517,NO,NO,No,No,No,SELECCIONADO,CERCA,0,1,LENGUAJE,18,21
2021,TALCA,FACULTAD DE ECONOMIA Y NEGOCIOS,INGENIERIA COMERCIAL,CONSTITUCION,CONSTITUCION,TALCA,REGION DEL MAULE,ANOS ANTERIORES,1,PARTICULAR SUBVENCIONADO,CIENTIFICO HUMANISTA,72,NINGUNO PROFESIONAL,HOMBRE,CONSTITUCION,7,1,722,580,613,SI,SI,No,No,No,SELECCIONADO,LEJOS,0,0,LENGUAJE,18,21
2021,TALCA,FACULTAD DE ECONOMIA Y NEGOCIOS,INGENIERIA COMERCIAL,CHIMBARONGO,CHIMBARONGO,COLCHAGUA,REGION DEL LIBERTADOR BERNARDO OHIGGINS,ANOS ANTERIORES,1,SERVICIO LOCAL DE EDUCACION,CIENTIFICO HUMANISTA,103,ALGUNO PROFESIONAL,MUJER,SAN FERNANDO,6,1,571,530,631,SI,SI,No,No,No,SELECCIONADO,LEJOS,0,1,HISTORIA,18,21
2021,TALCA,FACULTAD DE ECONOMIA Y NEGOCIOS,INGENIERIA COMERCIAL,TALCA,TALCA,TALCA,REGION DEL MAULE,ANOS ANTERIORES,1,PARTICULAR SUBVENCIONADO,CIENTIFICO HUMANISTA,71,AMBOS PROFESIONALES,MUJER,TALCA,7,1,602,583,674,NO,NO,No,No,Si,SELECCIONADO,CERCA,0,0,LENGUAJE,18,21
2021,TALCA,FACULTAD DE ECONOMIA Y NEGOCIOS,INGENIERIA COMERCIAL,CURICO,CURICO,CURICO,REGION DEL MAULE,ANOS ANTERIORES,1,PARTICULAR PAGADO,CIENTIFICO HUMANISTA,14,AMBOS PROFESIONALES,HOMBRE,CURICO,7,1,688,637,727,NO,NO,No,No,No,SELECCIONADO,LEJOS,1,0,LENGUAJE,18,21
2021,TALCA,FACULTAD DE ECONOMIA Y NEGOCIOS,INGENIERIA COMERCIAL,TALCA,MAULE,TALCA,REGION DEL MAULE,ANOS ANTERIORES,1,MUNICIPAL,CIENTIFICO HUMANISTA,114,ALGUNO PROFESIONAL,MUJER,TALCA,7,1,481,570,635,NO,NO,Si,No,No,SELECCIONADO,CERCA,0,0,MATEMATICAS,18,21
2021,TALCA,FACULTAD DE ECONOMIA Y NEGOCIOS,INGENIERIA COMERCIAL,CURICO,CURICO,CURICO,REGION DEL MAULE,ANOS ANTERIORES,1,MUNICIPAL,CIENTIFICO HUMANISTA,113,NINGUNO PROFESIONAL,MUJER,CURICO,7,1,476,603,624,SI,SI,No,No,No,SELECCIONADO,LEJOS,0,0,MATEMATICAS,17,20
2021,TALCA,FACULTAD DE ECONOMIA Y NEGOCIOS,INGENIERIA COMERCIAL,SAN FERNANDO,SAN FERNANDO,COLCHAGUA,REGION DEL LIBERTADOR BERNARDO OHIGGINS,ANOS ANTERIORES,1,PARTICULAR SUBVENCIONADO,CIENTIFICO HUMANISTA,136,ALGUNO PROFESIONAL,MUJER,SAN FERNANDO,6,1,658,570,598,SI,NO,No,No,No,SELECCIONADO,LEJOS,0,0,LENGUAJE,17,20
2021,TALCA,FACULTAD DE ECONOMIA Y NEGOCIOS,INGENIERIA COMERCIAL,SAN CLEMENTE,SAN CLEMENTE,TALCA,REGION DEL MAULE,ANOS ANTERIORES,1,PARTICULAR PAGADO,CIENTIFICO HUMANISTA,66,AMBOS PROFESIONALES,HOMBRE,TALCA,7,1,629,595,656,NO,NO,No,No,No,SELECCIONADO,LEJOS,0,0,LENGUAJE,17,20
2021,TALCA,FACULTAD DE ECONOMIA Y NEGOCIOS,INGENIERIA EN INFORMATICA EMPRESARIAL,PUREN,PUREN,MALLECO,REGION DE LA ARAUCANIA,ANOS ANTERIORES,1,MUNICIPAL,CIENTIFICO HUMANISTA,19,NINGUNO PROFESIONAL,HOMBRE,TALCA,7,1,562,616,581,SI,SI,No,No,No,SELECCIONADO,LEJOS,0,1,MATEMATICAS,18,21
2021,TALCA,FACULTAD DE ECONOMIA Y NEGOCIOS,INGENIERIA EN INFORMATICA EMPRESARIAL,CURICO,CURICO,CURICO,REGION DEL MAULE,ANOS ANTERIORES,1,MUNICIPAL,CIENTIFICO HUMANISTA,16,NINGUNO PROFESIONAL,HOMBRE,CURICO,7,1,515,622,613,SI,SI,Si,No,No,SELECCIONADO,LEJOS,0,1,MATEMATICAS,18,21
2021,TALCA,FACULTAD DE ECONOMIA Y NEGOCIOS,INGENIERIA EN INFORMATICA EMPRESARIAL,CURICO,CURICO,CURICO,REGION DEL MAULE,ANOS ANTERIORES,2,PARTICULAR SUBVENCIONADO,TECNICO PROFESIONAL,31,NINGUNO PROFESIONAL,HOMBRE,CURICO,7,1,463,576,546,SI,SI,No,No,No,SELECCIONADO,LEJOS,0,0,HISTORIA,17,20
2021,TALCA,FACULTAD DE INGENIERIA,INGENIERIA CIVIL EN BIOINFORMATICA,TALCA,TALCA,TALCA,REGION DEL MAULE,ANOS ANTERIORES,1,PARTICULAR PAGADO,CIENTIFICO HUMANISTA,10,AMBOS PROFESIONALES,HOMBRE,TALCA,7,1,596,689,641,NO,NO,No,No,No,SELECCIONADO,CERCA,0,0,MATEMATICAS,18,21
2021,TALCA,FACULTAD DE INGENIERIA,INGENIERIA CIVIL EN BIOINFORMATICA,TALCA,TALCA,TALCA,REGION DEL MAULE,ANOS ANTERIORES,1,PARTICULAR SUBVENCIONADO,CIENTIFICO HUMANISTA,32,NINGUNO PROFESIONAL,HOMBRE,CURICO,7,1,609,616,472,NO,NO,Si,No,No,SELECCIONADO,CERCA,1,0,MATEMATICAS,18,21
2021,TALCA,FACULTAD DE INGENIERIA,INGENIERIA EN DESARROLLO DE VIDEOJUEGOS Y REALIDAD VIRTUAL,SAN FERNANDO,SAN FERNANDO,COLCHAGUA,REGION DEL LIBERTADOR BERNARDO OHIGGINS,ANOS ANTERIORES,6,SERVICIO LOCAL DE EDUCACION,TECNICO PROFESIONAL,63,NINGUNO PROFESIONAL,HOMBRE,SAN FERNANDO,6,1,535,501,578,SI,SI,No,No,No,LISTA DE ESPERA,LEJOS,0,1,CIENCIAS,19,22
2021,TALCA,FACULTAD DE INGENIERIA,INGENIERIA EN DESARROLLO DE VIDEOJUEGOS Y REALIDAD VIRTUAL,TALCA,TALCA,TALCA,REGION DEL MAULE,ANOS ANTERIORES,1,MUNICIPAL,CIENTIFICO HUMANISTA,41,AMBOS PROFESIONALES,HOMBRE,TALCA,7,1,615,634,581,NO,NO,No,No,No,SELECCIONADO,CERCA,1,0,MATEMATICAS,18,21
2021,TALCA,FACULTAD DE INGENIERIA,INGENIERIA EN DESARROLLO DE VIDEOJUEGOS Y REALIDAD VIRTUAL,CURICO,CURICO,CURICO,REGION DEL MAULE,ANOS ANTERIORES,3,PARTICULAR SUBVENCIONADO,TECNICO PROFESIONAL,43,NINGUNO PROFESIONAL,HOMBRE,TENO,7,0,546,574,610,SI,SI,No,No,No,SELECCIONADO,LEJOS,0,0,CIENCIAS,18,21
2021,TALCA,FACULTAD DE INGENIERIA,INGENIERIA EN DESARROLLO DE VIDEOJUEGOS Y REALIDAD VIRTUAL,VALPARAISO,VALPARAISO,VALPARAISO,REGION DE VALPARAISO,ANOS ANTERIORES,1,PARTICULAR SUBVENCIONADO,CIENTIFICO HUMANISTA,54,NINGUNO PROFESIONAL,HOMBRE,LINARES,7,1,602,571,570,NO,NO,No,No,No,SELECCIONADO,LEJOS,0,0,CIENCIAS,18,21
2021,TALCA,FACULTAD DE PSICOLOGIA,PSICOLOGIA,PARRAL,PARRAL,LINARES,REGION DEL MAULE,ANOS ANTERIORES,1,PARTICULAR SUBVENCIONADO,CIENTIFICO HUMANISTA,25,NINGUNO PROFESIONAL,HOMBRE,PARRAL,7,1,639,650,732,SI,NO,No,No,No,SELECCIONADO,LEJOS,0,0,MATEMATICAS,18,21
2021,TALCA,FACULTAD DE PSICOLOGIA,PSICOLOGIA,CHILLAN,CHILLAN,DIGUILLIN,REGION DE NUBLE,ANOS ANTERIORES,1,PARTICULAR SUBVENCIONADO,CIENTIFICO HUMANISTA,79,NINGUNO PROFESIONAL,MUJER,CHILLAN,16,0,712,694,613,SI,SI,Si,No,No,SELECCIONADO,LEJOS,0,1,LENGUAJE,18,21
2021,TALCA,FACULTAD DE PSICOLOGIA,PSICOLOGIA,DONIHUE,DONIHUE,CACHAPOAL,REGION DEL LIBERTADOR BERNARDO OHIGGINS,ANOS ANTERIORES,1,PARTICULAR SUBVENCIONADO,CIENTIFICO HUMANISTA,91,ALGUNO PROFESIONAL,MUJER,RANCAGUA,6,1,505,574,699,SI,SI,No,No,No,SELECCIONADO,LEJOS,0,0,MATEMATICAS,18,21
2021,TALCA,FACULTAD DE PSICOLOGIA,PSICOLOGIA,TALCA,MAULE,TALCA,REGION DEL MAULE,ANOS ANTERIORES,1,MUNICIPAL,CIENTIFICO HUMANISTA,93,NINGUNO PROFESIONAL,HOMBRE,TALCA,7,1,629,600,663,SI,SI,No,No,No,SELECCIONADO,CERCA,0,0,LENGUAJE,18,21
2021,TALCA,FACULTAD DE PSICOLOGIA,PSICOLOGIA,PUNTA ARENAS,PUNTA ARENAS,MAGALLANES,REGION DE MAGALLANES Y DE LA ANTARTICA CHILENA,ANOS ANTERIORES,1,MUNICIPAL,CIENTIFICO HUMANISTA,87,NINGUNO PROFESIONAL,MUJER,PUNTA ARENAS,12,0,515,618,684,SI,SI,No,No,No,SELECCIONADO,LEJOS,0,0,MATEMATICAS,18,21
2021,TALCA,FACULTAD DE PSICOLOGIA,TERAPIA OCUPACIONAL,LINARES,LINARES,LINARES,REGION DEL MAULE,ANOS ANTERIORES,1,PARTICULAR SUBVENCIONADO,CIENTIFICO HUMANISTA,49,NINGUNO PROFESIONAL,HOMBRE,SAN BERNARDO,13,1,596,611,559,SI,SI,No,No,No,SELECCIONADO,LEJOS,0,1,MATEMATICAS,17,20
2021,TALCA,FACULTAD DE PSICOLOGIA,TERAPIA OCUPACIONAL,EL CARMEN,EL CARMEN,DIGUILLIN,REGION DE NUBLE,ANOS ANTERIORES,1,MUNICIPAL,CIENTIFICO HUMANISTA,8,NINGUNO PROFESIONAL,MUJER,EL CARMEN,16,1,567,580,760,SI,SI,No,No,No,SELECCIONADO,LEJOS,0,0,MATEMATICAS,17,20
2021,TALCA,FACULTAD DE PSICOLOGIA,TERAPIA OCUPACIONAL,SAN RAFAEL TALCA,SAN RAFAEL,TALCA,REGION DEL MAULE,ANOS ANTERIORES,1,MUNICIPAL,CIENTIFICO HUMANISTA,34,NINGUNO PROFESIONAL,MUJER,TALCA,7,1,474,550,674,SI,SI,No,No,No,SELECCIONADO,LEJOS,0,0,MATEMATICAS,17,20
2021,TALCA,INSTITUTO DE CIENCIAS BIOLOGICAS,BIOQUIMICA,LINARES,LINARES,LINARES,REGION DEL MAULE,ANOS ANTERIORES,3,PARTICULAR SUBVENCIONADO,TECNICO PROFESIONAL,29,NINGUNO PROFESIONAL,MUJER,LINARES,7,1,609,618,657,NO,NO,No,No,No,SELECCIONADO,LEJOS,0,1,HISTORIA,17,20
2021,CURICO,FACULTAD DE INGENIERIA,INGENIERIA CIVIL EN COMPUTACION,SANTIAGO,MAIPU,SANTIAGO,REGION METROPOLITANA DE SANTIAGO,ANOS ANTERIORES,1,MUNICIPAL,CIENTIFICO HUMANISTA,51,NINGUNO PROFESIONAL,HOMBRE,MAIPU,13,0,604,619,581,NO,NO,No,No,No,SELECCIONADO,LEJOS,1,0,CIENCIAS,18,20
2021,CURICO,FACULTAD DE INGENIERIA,INGENIERIA CIVIL EN COMPUTACION,VILLARRICA,VILLARRICA,CAUTIN,REGION DE LA ARAUCANIA,ANOS ANTERIORES,1,PARTICULAR SUBVENCIONADO,CIENTIFICO HUMANISTA,57,NINGUNO PROFESIONAL,HOMBRE,VILLARRICA,9,1,517,564,635,NO,NO,No,No,No,SELECCIONADO,LEJOS,1,0,MATEMATICAS,18,20
2021,CURICO,FACULTAD DE INGENIERIA,INGENIERIA CIVIL EN COMPUTACION,CURICO,RAUCO,CURICO,REGION DEL MAULE,ANOS ANTERIORES,1,PARTICULAR SUBVENCIONADO,TECNICO PROFESIONAL,75,NINGUNO PROFESIONAL,MUJER,CURICO,7,1,525,567,593,SI,SI,No,No,No,LISTA DE ESPERA,CERCA,1,1,MATEMATICAS,18,20
2021,CURICO,FACULTAD DE INGENIERIA,INGENIERIA CIVIL EN COMPUTACION,HUALANE,HUALANE,CURICO,REGION DEL MAULE,ANOS ANTERIORES,1,MUNICIPAL,CIENTIFICO HUMANISTA,70,NINGUNO PROFESIONAL,HOMBRE,HUALANE,7,1,435,578,613,SI,SI,No,No,No,LISTA DE ESPERA,LEJOS,0,0,MATEMATICAS,17,19
2021,CURICO,FACULTAD DE INGENIERIA,INGENIERIA CIVIL EN COMPUTACION,CURICO,CURICO,CURICO,REGION DEL MAULE,ANOS ANTERIORES,2,PARTICULAR SUBVENCIONADO,TECNICO PROFESIONAL,80,NINGUNO PROFESIONAL,HOMBRE,CURICO,7,1,611,557,550,SI,SI,No,No,No,LISTA DE ESPERA,CERCA,0,0,LENGUAJE,18,20
2021,CURICO,FACULTAD DE INGENIERIA,INGENIERIA CIVIL EN COMPUTACION,ELECTRIFICACION,CURICO,CURICO,REGION DEL MAULE,ANOS ANTERIORES,1,MUNICIPAL,CIENTIFICO HUMANISTA,48,NINGUNO PROFESIONAL,HOMBRE,CURICO,7,1,533,681,566,SI,SI,No,No,No,SELECCIONADO,LEJOS,0,0,MATEMATICAS,18,20
2021,CURICO,FACULTAD DE INGENIERIA,INGENIERIA CIVIL EN COMPUTACION,RANCAGUA,RANCAGUA,CACHAPOAL,REGION DEL LIBERTADOR BERNARDO OHIGGINS,ANOS ANTERIORES,1,MUNICIPAL,CIENTIFICO HUMANISTA,19,ALGUNO PROFESIONAL,HOMBRE,RANCAGUA,6,1,731,638,678,SI,SI,No,No,No,SELECCIONADO,LEJOS,0,0,LENGUAJE,18,20
2021,CURICO,FACULTAD DE INGENIERIA,INGENIERIA CIVIL EN COMPUTACION,RIO CLARO,RIO CLARO,TALCA,REGION DEL MAULE,ANOS ANTERIORES,3,PARTICULAR SUBVENCIONADO,TECNICO PROFESIONAL,67,NINGUNO PROFESIONAL,HOMBRE,CURICO,7,1,444,563,610,NO,NO,No,No,No,LISTA DE ESPERA,LEJOS,1,0,MATEMATICAS,18,20
2021,CURICO,FACULTAD DE INGENIERIA,INGENIERIA CIVIL EN COMPUTACION,NANCAGUA,NANCAGUA,COLCHAGUA,REGION DEL LIBERTADOR BERNARDO OHIGGINS,ANOS ANTERIORES,1,PARTICULAR SUBVENCIONADO,CIENTIFICO HUMANISTA,53,ALGUNO PROFESIONAL,HOMBRE,COPIAPO,3,1,579,660,559,NO,NO,No,No,No,SELECCIONADO,LEJOS,1,0,MATEMATICAS,17,19
2021,CURICO,FACULTAD DE INGENIERIA,INGENIERIA CIVIL EN COMPUTACION,SANTIAGO,SAN JOSE DE MAIPO,CORDILLERA,REGION METROPOLITANA DE SANTIAGO,ANOS ANTERIORES,1,PARTICULAR SUBVENCIONADO,CIENTIFICO HUMANISTA,14,ALGUNO PROFESIONAL,HOMBRE,SAN JOSE DE MAIPO,13,1,540,600,732,NO,NO,No,No,No,SELECCIONADO,LEJOS,0,0,CIENCIAS,17,19
2021,CURICO,FACULTAD DE INGENIERIA,INGENIERIA CIVIL DE MINAS,CURICO,CURICO,CURICO,REGION DEL MAULE,ANOS ANTERIORES,7,MUNICIPAL,TECNICO PROFESIONAL,42,ALGUNO PROFESIONAL,MUJER,CURICO,7,1,490,535,578,NO,NO,No,No,No,SELECCIONADO,CERCA,1,0,MATEMATICAS,18,20
2021,CURICO,FACULTAD DE INGENIERIA,INGENIERIA CIVIL DE MINAS,SANTIAGO,PEDRO AGUIRRE CERDA,SANTIAGO,REGION METROPOLITANA DE SANTIAGO,ANOS ANTERIORES,1,PARTICULAR SUBVENCIONADO,TECNICO PROFESIONAL,54,NINGUNO PROFESIONAL,MUJER,PROVIDENCIA,13,1,535,559,451,NO,NO,No,No,No,SELECCIONADO,LEJOS,1,0,MATEMATICAS,18,20
2021,CURICO,FACULTAD DE INGENIERIA,INGENIERIA CIVIL DE MINAS,SAN JAVIER,SAN JAVIER,LINARES,REGION DEL MAULE,ANOS ANTERIORES,1,PARTICULAR SUBVENCIONADO,TECNICO PROFESIONAL,40,NINGUNO PROFESIONAL,HOMBRE,TALCA,7,1,466,618,529,SI,SI,No,No,No,SELECCIONADO,LEJOS,0,0,CIENCIAS,18,20
2021,CURICO,FACULTAD DE INGENIERIA,INGENIERIA CIVIL DE MINAS,MACHALI,MACHALI,CACHAPOAL,REGION DEL LIBERTADOR BERNARDO OHIGGINS,ANOS ANTERIORES,1,PARTICULAR SUBVENCIONADO,CIENTIFICO HUMANISTA,29,ALGUNO PROFESIONAL,MUJER,RANCAGUA,6,0,476,580,609,NO,NO,No,No,No,SELECCIONADO,LEJOS,1,0,MATEMATICAS,17,19
2021,CURICO,FACULTAD DE INGENIERIA,INGENIERIA CIVIL DE MINAS,TALCA,SAN RAFAEL,TALCA,REGION DEL MAULE,ANOS ANTERIORES,1,PARTICULAR SUBVENCIONADO,TECNICO PROFESIONAL,47,NINGUNO PROFESIONAL,HOMBRE,TALCA,7,1,556,559,571,SI,SI,No,No,No,SELECCIONADO,LEJOS,0,1,MATEMATICAS,17,19
2021,CURICO,FACULTAD DE INGENIERIA,INGENIERIA CIVIL DE MINAS,RANCAGUA,RANCAGUA,CACHAPOAL,REGION DEL LIBERTADOR BERNARDO OHIGGINS,ANOS ANTERIORES,1,MUNICIPAL,TECNICO PROFESIONAL,43,NINGUNO PROFESIONAL,MUJER,RANCAGUA,6,0,658,350,625,NO,NO,No,No,No,SELECCIONADO,LEJOS,1,0,LENGUAJE,17,19
2021,CURICO,FACULTAD DE INGENIERIA,INGENIERIA CIVIL DE MINAS,CURICO,CURICO,CURICO,REGION DEL MAULE,ANOS ANTERIORES,1,PARTICULAR SUBVENCIONADO,CIENTIFICO HUMANISTA,33,AMBOS PROFESIONALES,MUJER,CURICO,7,1,464,543,609,SI,SI,No,Si,No,SELECCIONADO,CERCA,0,0,CIENCIAS,17,19
2021,CURICO,FACULTAD DE INGENIERIA,INGENIERIA CIVIL DE MINAS,RANCAGUA,RANCAGUA,CACHAPOAL,REGION DEL LIBERTADOR BERNARDO OHIGGINS,ANOS ANTERIORES,2,MUNICIPAL,TECNICO PROFESIONAL,37,ALGUNO PROFESIONAL,MUJER,RANCAGUA,6,0,446,375,690,NO,NO,No,No,No,SELECCIONADO,LEJOS,1,0,CIENCIAS,18,20
2021,CURICO,FACULTAD DE INGENIERIA,INGENIERIA CIVIL ELECTRICA,SAN FERNANDO,SAN FERNANDO,COLCHAGUA,REGION DEL LIBERTADOR BERNARDO OHIGGINS,ANOS ANTERIORES,1,PARTICULAR SUBVENCIONADO,CIENTIFICO HUMANISTA,21,ALGUNO PROFESIONAL,HOMBRE,SAN FERNANDO,6,1,664,615,620,NO,NO,No,No,No,SELECCIONADO,LEJOS,1,0,LENGUAJE,17,19
2021,CURICO,FACULTAD DE INGENIERIA,INGENIERIA CIVIL ELECTRICA,MOLINA,MOLINA,CURICO,REGION DEL MAULE,ANOS ANTERIORES,1,PARTICULAR SUBVENCIONADO,CIENTIFICO HUMANISTA,28,ALGUNO PROFESIONAL,HOMBRE,CURICO,7,1,490,625,631,NO,NO,No,No,Si,SELECCIONADO,LEJOS,0,0,MATEMATICAS,18,20
2021,CURICO,FACULTAD DE INGENIERIA,INGENIERIA CIVIL ELECTRICA,CURICO,CURICO,CURICO,REGION DEL MAULE,ANOS ANTERIORES,2,MUNICIPAL,TECNICO PROFESIONAL,38,NINGUNO PROFESIONAL,HOMBRE,CURICO,7,1,615,563,556,SI,SI,No,No,No,SELECCIONADO,CERCA,0,0,LENGUAJE,18,20
2021,CURICO,FACULTAD DE INGENIERIA,INGENIERIA CIVIL ELECTRICA,CUREPTO,CUREPTO,TALCA,REGION DEL MAULE,ANOS ANTERIORES,1,MUNICIPAL,CIENTIFICO HUMANISTA,29,NINGUNO PROFESIONAL,HOMBRE,TALCA,7,1,589,595,635,NO,NO,No,No,No,SELECCIONADO,LEJOS,1,0,MATEMATICAS,18,20
2021,CURICO,FACULTAD DE INGENIERIA,INGENIERIA CIVIL ELECTRICA,SAN CLEMENTE,SAN CLEMENTE,TALCA,REGION DEL MAULE,ANOS ANTERIORES,1,PARTICULAR SUBVENCIONADO,TECNICO PROFESIONAL,42,ALGUNO PROFESIONAL,HOMBRE,TALCA,7,1,515,618,546,NO,NO,Si,No,No,SELECCIONADO,LEJOS,1,0,MATEMATICAS,18,20
2021,CURICO,FACULTAD DE INGENIERIA,INGENIERIA CIVIL ELECTRICA,TENO,TENO,CURICO,REGION DEL MAULE,ANOS ANTERIORES,3,PARTICULAR SUBVENCIONADO,TECNICO PROFESIONAL,35,ALGUNO PROFESIONAL,HOMBRE,TENO,7,1,556,608,578,NO,NO,No,No,No,SELECCIONADO,LEJOS,1,0,MATEMATICAS,18,20
2021,CURICO,FACULTAD DE INGENIERIA,INGENIERIA CIVIL ELECTRICA,RANCAGUA,RANCAGUA,CACHAPOAL,REGION DEL LIBERTADOR BERNARDO OHIGGINS,ANOS ANTERIORES,1,PARTICULAR PAGADO,CIENTIFICO HUMANISTA,47,AMBOS PROFESIONALES,HOMBRE,RANCAGUA,6,0,500,535,555,NO,NO,No,No,No,SELECCIONADO,LEJOS,0,0,MATEMATICAS,18,20
2021,CURICO,FACULTAD DE INGENIERIA,INGENIERIA CIVIL ELECTRICA,CHEPICA,CHEPICA,COLCHAGUA,REGION DEL LIBERTADOR BERNARDO OHIGGINS,ANOS ANTERIORES,3,SERVICIO LOCAL DE EDUCACION,TECNICO PROFESIONAL,34,NINGUNO PROFESIONAL,HOMBRE,SAN FERNANDO,6,1,609,567,582,NO,NO,No,No,No,SELECCIONADO,LEJOS,1,0,LENGUAJE,18,20
2021,CURICO,FACULTAD DE INGENIERIA,INGENIERIA CIVIL ELECTRICA,SAN FERNANDO,SAN FERNANDO,COLCHAGUA,REGION DEL LIBERTADOR BERNARDO OHIGGINS,ANOS ANTERIORES,2,PARTICULAR SUBVENCIONADO,CIENTIFICO HUMANISTA,26,AMBOS PROFESIONALES,HOMBRE,SAN FERNANDO,6,1,651,691,577,NO,NO,No,No,No,SELECCIONADO,LEJOS,0,0,MATEMATICAS,18,20
2021,CURICO,FACULTAD DE INGENIERIA,INGENIERIA CIVIL ELECTRICA,TALCA,TALCA,TALCA,REGION DEL MAULE,ANOS ANTERIORES,1,PARTICULAR SUBVENCIONADO,TECNICO PROFESIONAL,45,NINGUNO PROFESIONAL,HOMBRE,TALCA,7,1,546,559,561,SI,SI,Si,No,No,SELECCIONADO,LEJOS,0,1,MATEMATICAS,17,19
2021,CURICO,FACULTAD DE INGENIERIA,INGENIERIA CIVIL EN OBRAS CIVILES,VILLA ALEGRE,VILLA ALEGRE,LINARES,REGION DEL MAULE,ANOS ANTERIORES,1,PARTICULAR SUBVENCIONADO,CIENTIFICO HUMANISTA,46,NINGUNO PROFESIONAL,HOMBRE,TALCA,7,0,459,468,637,NO,NO,No,No,No,SELECCIONADO,LEJOS,1,0,MATEMATICAS,20,22
2021,CURICO,FACULTAD DE INGENIERIA,INGENIERIA CIVIL EN OBRAS CIVILES,CURICO,CURICO,CURICO,REGION DEL MAULE,ANOS ANTERIORES,1,PARTICULAR SUBVENCIONADO,CIENTIFICO HUMANISTA,43,NINGUNO PROFESIONAL,MUJER,CURICO,7,1,644,528,592,SI,SI,Si,Si,No,SELECCIONADO,CERCA,0,0,LENGUAJE,19,21
2021,CURICO,FACULTAD DE INGENIERIA,INGENIERIA CIVIL EN OBRAS CIVILES,RENGO,RENGO,CACHAPOAL,REGION DEL LIBERTADOR BERNARDO OHIGGINS,ANOS ANTERIORES,1,MUNICIPAL,CIENTIFICO HUMANISTA,52,NINGUNO PROFESIONAL,HOMBRE,RENGO,6,1,460,608,449,NO,NO,No,No,No,SELECCIONADO,LEJOS,1,0,MATEMATICAS,19,21
2021,CURICO,FACULTAD DE INGENIERIA,INGENIERIA CIVIL EN OBRAS CIVILES,HUALANE,HUALANE,CURICO,REGION DEL MAULE,ANOS ANTERIORES,1,MUNICIPAL,CIENTIFICO HUMANISTA,24,NINGUNO PROFESIONAL,HOMBRE,HUALANE,7,1,590,618,641,SI,SI,No,No,No,SELECCIONADO,LEJOS,0,1,MATEMATICAS,17,19
2021,CURICO,FACULTAD DE INGENIERIA,INGENIERIA CIVIL EN OBRAS CIVILES,CURICO,CURICO,CURICO,REGION DEL MAULE,ANOS ANTERIORES,1,MUNICIPAL,CIENTIFICO HUMANISTA,50,NINGUNO PROFESIONAL,HOMBRE,CURICO,7,1,531,564,495,SI,SI,No,No,No,SELECCIONADO,CERCA,0,0,MATEMATICAS,18,20
